HARRY_KANE_X,HARRY_KANE_Y,RAHEEM_STERLING_X,RAHEEM_STERLING_Y,DELE_ALLI_X,DELE_ALLI_Y,JORDAN_PICKFORD_X,JORDAN_PICKFORD_Y,MARIO_MANDZUKIC_X,MARIO_MANDZUKIC_Y,IVAN_PERISIC_X,IVAN_PERISIC_Y,IVAN_RAKITIC_X,IVAN_RAKITIC_Y,DANIJEL_SUBASIC_X,DANIJEL_SUBASIC_Y,JESSE_LINGARD_X,JESSE_LINGARD_Y,KIERAN_TRIPPIER_X,KIERAN_TRIPPIER_Y,JOHN_STONES_X,JOHN_STONES_Y,HARRY_MAGUIRE_X,HARRY_MAGUIRE_Y,KYLE_WALKER_X,KYLE_WALKER_Y,JORDAN_HENDERSON_X,JORDAN_HENDERSON_Y,ASHLEY_YOUNG_X,ASHLEY_YOUNG_Y
-39.96964742,21.05976806,-39.96964742,-13.23370945,-16.27062008,-17.06570788,42.16843788,6.87298599,27.33831304,-5.575454279,13.92895769,-26.08696521,16.27062008,17.06570788,-42.16843788,-3.87298599,NA,25.06570788,-29.96964742,-26.05976806,6.024282064,-11.13447814,-4.770861523,11.09241749,6.024282064,-24.08965209,NA,-7.06570788,NA,26.05976806
-6.841742753,18.72260625,-6.841742753,-13.70136747,-19.96760994,1.041176791,46.364375,-3.322388897,3.890470118,-6.113129729,10.62380353,-29.64217195,19.96760994,-1.041176791,-46.364375,6.322388897,NA,6.958823209,3.158257247,-23.72260625,32.5266058,-5.875864063,27.03192696,15.29930875,32.5266058,-20.58390938,NA,11.04117679,-8.61043301,23.72260625
-7.904687885,13.89944543,-7.904687885,-19.26575738,-11.65240583,-9.1458163,34.04008152,6.049057614,24.52210935,-6.040671935,25.40242506,-26.75253671,11.65240583,9.1458163,-34.04008152,-3.049057614,NA,17.1458163,2.095312115,-18.89944543,31.67624969,4.976247783,26.01149963,23.98099823,31.67624969,-13.34916815,NA,0.8541837,-6.549766346,18.89944543
-36.78007876,17.28824968,-36.78007876,-15.58689832,-11.52112162,-15.77928685,39.72344875,7.05647244,5.572554182,-6.598304904,25.17414677,-25.55188897,11.52112162,15.77928685,-39.72344875,-4.05647244,NA,23.77928685,-26.78007876,-22.28824968,8.575936992,-2.64856178,-1.70887561,17.88115058,8.575936992,-18.43237452,NA,-5.77928685,NA,22.28824968
-31.73991089,15.80777005,-31.73991089,-15.61332668,-16.51410698,4.202949416,32.94378491,-1.071095203,-7.745994729,-3.053742282,15.58143119,-26.07949172,16.51410698,-4.202949416,-32.94378491,4.071095203,NA,3.797050584,-21.73991089,-20.80777005,12.60807129,0.682517387,3.129685546,20.54601391,12.60807129,-16.21165508,NA,14.20294942,NA,20.80777005
-30.20334208,20.70509534,-30.20334208,-12.76296711,-21.5042574,8.624805534,32.57383695,7.157419423,26.81864512,0.577148913,9.8094522,-24.73100866,21.5042574,-8.624805534,-32.57383695,-4.157419423,NA,-0.624805534,-20.20334208,-25.70509534,13.83732634,-10.33646452,4.604791603,11.73082839,13.83732634,-23.55764301,NA,18.62480553,NA,25.70509534
-33.52893817,22.98257702,-33.52893817,-17.26193206,-23.57084834,-0.148092803,28.35569499,-8.240638721,27.17118405,-0.692730139,5.496623833,-16.31709558,23.57084834,0.148092803,-28.35569499,11.24063872,NA,8.148092803,-23.52893817,-27.98257702,11.17684946,-15.4607983,1.412219357,7.631361364,11.17684946,-26.97386553,NA,9.851907197,NA,27.98257702
-7.578591133,18.75865847,-7.578591133,-17.78250111,-30.8799889,-0.917086195,43.25255137,1.421984634,24.97553845,1.111772997,25.92518257,-27.48995105,30.8799889,0.917086195,-43.25255137,1.578015366,NA,8.917086195,2.421408867,-23.75865847,31.93712709,-5.956981558,26.32455251,15.23441475,31.93712709,-20.63798771,NA,9.082913805,-7.212825249,23.75865847
-31.19951569,20.51232358,-31.19951569,-19.00280158,9.559324771,9.295971607,30.90835526,0.958073256,25.8291184,-4.168592371,25.86420864,-21.55855835,-9.559324771,-9.295971607,-30.90835526,2.041926744,-4.093332555,-1.295971607,-21.19951569,-25.51232358,13.04038745,-9.902728055,3.648464938,12.07781756,13.04038745,-23.26848537,-4.569311554,19.29597161,NA,25.51232358
-36.04347527,20.45751614,-36.04347527,-13.5281596,-23.9017979,-3.062339636,38.63602491,2.484598832,-2.234913819,-5.092693307,27.09866567,-17.92428262,23.9017979,3.062339636,-38.63602491,0.515401168,NA,11.06233964,-26.04347527,-25.45751614,9.165219784,-9.779411315,-1.001736259,12.17647095,9.165219784,-23.18627421,NA,6.937660364,NA,25.45751614
-20.29268652,19.555574,-20.29268652,-22.06402541,-15.03058466,9.261706438,35.64724321,8.128782463,28.0587103,-3.010706049,5.694977937,-23.8683423,15.03058466,-9.261706438,-35.64724321,-5.128782463,NA,-1.261706438,-10.29268652,-24.555574,21.76585078,-7.7500415,14.11902094,13.7999668,21.76585078,-21.833361,NA,19.26170644,NA,24.555574
-29.61574622,17.96737683,-29.61574622,-15.9388743,-20.36653858,0.590185391,44.9547461,-2.927387794,13.84996448,3.322264192,-4.65366566,-19.2524985,20.36653858,-0.590185391,-44.9547461,5.927387794,NA,7.409814609,-19.61574622,-22.96737683,14.30740302,-4.176597867,5.168883629,16.65872171,14.30740302,-19.45106525,NA,10.59018539,NA,22.96737683
-10.58466979,23.51702892,-10.58466979,-16.81353941,8.557494993,3.113787061,37.90394031,2.416794826,3.680192164,-0.641874177,18.65970702,-17.78343487,-8.557494993,-3.113787061,-37.90394031,0.583205174,-5.580810379,4.886212939,-0.58466979,-28.51702892,29.53226417,-16.66331507,23.438717,6.669347944,29.53226417,-27.77554338,-7.148580975,13.11378706,NA,28.51702892
-24.13312642,17.37642771,-24.13312642,-13.59122991,9.703811072,-13.41924119,28.5232732,-0.863744891,6.619890354,-3.470768942,0.329606645,-23.38085266,-9.703811072,13.41924119,-28.5232732,3.863744891,-3.88319441,21.41924119,-14.13312642,-22.37642771,18.69349886,-2.846962348,10.43219864,17.72243012,18.69349886,-18.56464157,-4.201903863,-3.41924119,NA,22.37642771
-24.3342806,14.7734941,-24.3342806,-29.32356679,-21.55769653,-3.017320455,40.34991127,-3.522938012,18.76573365,-3.093366884,-19.71287215,-18.04202778,21.55769653,3.017320455,-40.34991127,6.522938012,NA,11.01732046,-14.3342806,-19.7734941,18.53257552,3.009638275,10.23909062,22.40771062,18.53257552,-14.66024115,NA,6.982679545,NA,19.7734941
-5.174425092,21.14213511,-5.174425092,-27.49909443,-23.72058099,-3.613778116,46.84328192,-2.287140875,18.52014909,0.927968758,29.61705901,-22.67335486,23.72058099,3.613778116,-46.84328192,5.287140875,NA,11.61377812,4.825574908,-26.14213511,33.86045993,-11.319804,28.63255191,10.9441568,33.86045993,-24.21320267,NA,6.386221884,-11.42245263,26.14213511
-30.60075438,22.41886024,-30.60075438,-20.22988831,-10.64388312,-2.587098019,35.22366144,4.214553481,25.54169476,1.559027641,16.26552157,-24.81394058,10.64388312,2.587098019,-35.22366144,-1.214553481,NA,10.58709802,-20.60075438,-27.41886024,13.5193965,-14.19243554,4.223275795,8.646051568,13.5193965,-26.12829036,NA,7.412901981,NA,27.41886024
-38.38554277,11.00983096,-38.38554277,-16.94335172,-21.21201442,5.624565273,39.23447173,1.145637638,9.007884772,-4.729938425,24.56799721,-21.38752109,21.21201442,-5.624565273,-39.23447173,1.854362362,NA,2.375434727,-28.38554277,-16.00983096,7.291565784,11.47788034,-3.250121059,29.18230427,7.291565784,-9.01474644,NA,15.62456527,NA,16.00983096
-14.68809985,14.46863439,-14.68809985,-14.00091554,-33.74784393,2.882452331,35.86848397,8.454257977,25.6935658,0.095834382,37.58696026,-22.7072376,33.74784393,-2.882452331,-35.86848397,-5.454257977,NA,5.117547669,-4.68809985,-19.46863439,26.24952012,3.695572623,19.49942414,22.9564581,26.24952012,-14.20295159,NA,12.88245233,NA,19.46863439
-25.80896925,17.92221464,-25.80896925,-14.63506891,-12.76999412,0.291906215,34.73485044,5.632278352,35.36651938,-1.408011277,4.425034187,-22.30993203,12.76999412,-0.291906215,-34.73485044,-2.632278352,NA,7.708093785,-15.80896925,-22.92221464,17.3528246,-4.07498294,8.82338952,16.74001365,17.3528246,-19.38332196,NA,10.29190622,NA,22.92221464
27.17941545,19.63397052,27.17941545,-24.24917789,9.275755134,-16.47082333,42.50164876,-9.503454583,0.60102536,-7.246553957,10.03261636,-24.15763211,-9.275755134,16.47082333,-42.50164876,12.50345458,-4.508857024,24.47082333,37.17941545,-24.63397052,59.74353236,-7.92643367,59.69223883,13.65885306,59.74353236,-21.95095578,-5.293641036,-6.47082333,-44.55827432,24.63397052
-23.31672498,21.76860972,-23.31672498,-25.48540761,-30.7376399,4.137344966,37.40291728,-0.1845398,19.70426285,-6.065408863,26.11351924,-23.12037807,30.7376399,-4.137344966,-37.40291728,3.1845398,NA,3.862655034,-13.31672498,-26.76860972,19.34662002,-12.72937187,11.21594402,9.816502504,19.34662002,-25.15291458,NA,14.13734497,NA,26.76860972
-10.46544861,19.08347036,-10.46544861,-12.33912809,-18.3018663,-8.784372372,29.71422592,12.85211603,27.63593347,-3.051071066,26.1005893,-26.04515858,18.3018663,8.784372372,-29.71422592,-9.852116032,NA,16.78437237,-0.46544861,-24.08347036,29.62764111,-6.68780831,23.55316933,14.64975335,29.62764111,-21.12520554,NA,1.215627628,NA,24.08347036
-26.27912278,14.85255349,-26.27912278,-21.04724585,-16.41006902,-9.377159814,39.79500859,8.423258884,18.62736642,1.704383371,7.882382491,-20.57137875,16.41006902,9.377159814,-39.79500859,-5.423258884,NA,17.37715981,-16.27912278,-19.85255349,16.97670178,2.831754648,8.372042131,22.26540372,16.97670178,-14.77883024,NA,0.622840186,NA,19.85255349
-37.33334872,14.66830195,-37.33334872,-28.49225217,-34.28269186,-18.38211995,36.65337274,8.823034928,26.8899224,0.327072117,6.372022428,-17.98606384,34.28269186,18.38211995,-36.65337274,-5.823034928,NA,26.38211995,-27.33334872,-19.66830195,8.133321024,3.246320613,-2.240014771,22.59705649,8.133321024,-14.50245293,NA,-8.38211995,NA,19.66830195
-39.29903943,22.48115549,-39.29903943,-14.52165935,-21.45354358,6.360394543,28.08046835,2.56333469,27.02403375,-1.642509928,24.20114912,-30.3496073,21.45354358,-6.360394543,-28.08046835,0.43666531,NA,1.639605457,-29.29903943,-27.48115549,6.560768456,-14.33259985,-4.127077853,8.533920118,6.560768456,-26.22173324,NA,16.36039454,NA,27.48115549
-29.95220865,19.12933545,-29.95220865,-24.70565904,-18.24727764,-5.199761988,35.90046352,2.77481045,6.282518397,-5.420593278,-15.70249003,-27.32180835,18.24727764,5.199761988,-35.90046352,0.22518955,NA,13.19976199,-19.95220865,-24.12933545,14.03823308,-6.791004763,4.845879696,14.56719619,14.03823308,-21.19400318,NA,4.800238012,NA,24.12933545
-23.6565036,17.94975051,-23.6565036,-17.63494431,-22.76364998,1.697174563,44.15399039,1.509493135,16.14722009,-4.42009137,6.894252293,-29.7553318,22.76364998,-1.697174563,-44.15399039,1.490506865,NA,6.302825437,-13.6565036,-22.94975051,19.07479712,-4.136938648,10.88975654,16.69044908,19.07479712,-19.42462577,NA,11.69717456,NA,22.94975051
-33.27380531,19.36017538,-33.27380531,-14.92991773,-0.925763063,3.096858787,46.53221741,3.7456938,24.97111184,-0.072900697,9.665686443,-22.51994373,0.925763063,-3.096858787,-46.53221741,-0.7456938,NA,4.903141213,-23.27380531,-24.36017538,11.38095575,-7.310394605,1.657146902,14.15168432,11.38095575,-21.54026307,NA,13.09685879,NA,24.36017538
-4.481574429,17.35428852,-4.481574429,-15.85384754,-34.43824027,-2.502092392,45.2735973,-1.366545585,11.66939559,-0.666673226,5.580075992,-21.52730567,34.43824027,2.502092392,-45.2735973,4.366545585,NA,10.50209239,5.518425571,-22.35428852,34.41474046,-2.79714917,29.29768855,17.76228066,34.41474046,-18.53143278,NA,7.497907608,-12.49117955,22.35428852
-28.25394711,22.82364266,-28.25394711,-10.52372037,6.571846968,-0.295061154,36.39002731,-1.127620765,9.012099627,4.145803928,-6.45596067,-21.3929439,-6.571846968,0.295061154,-36.39002731,4.127620765,-8.71485507,8.295061154,-18.25394711,-27.82364266,15.39684231,-15.10319599,6.476210774,7.917443212,15.39684231,-26.73546399,-12.45138051,9.704938846,NA,27.82364266
-21.09569508,26.49626993,-21.09569508,-13.35771919,5.073963713,-10.67286652,35.14674037,-11.67719904,24.36285787,5.075729781,30.25684908,-22.97317565,-5.073963713,10.67286652,-35.14674037,14.67719904,-11.29439415,18.67286652,-11.09569508,-31.49626993,21.12344394,-23.36660734,13.34813272,1.306714126,21.12344394,-32.2444049,-16.66639417,-0.67286652,NA,31.49626993
-35.29742046,9.094005185,-35.29742046,-16.24962265,-10.491734,-1.629946895,36.43336484,8.254808604,36.38385666,-3.776110887,19.64617008,-18.53595845,10.491734,1.629946895,-36.43336484,-5.254808604,NA,9.629946895,-25.29742046,-14.09400519,9.762063632,15.78848833,-0.285523642,32.63079067,9.762063632,-6.141007778,NA,8.370053105,NA,14.09400519
-36.03161318,20.48837422,-36.03161318,-17.61348223,0.39256946,-4.049293916,38.12378434,2.039120439,2.784003591,-4.977097301,24.98929329,-22.94803512,-0.39256946,4.049293916,-38.12378434,0.960879561,-22.51146164,12.04929392,-26.03161318,-25.48837422,9.174709456,-9.848841995,-0.990348653,12.1209264,9.174709456,-23.23256133,-32.63351796,5.950706084,NA,25.48837422
-20.67896987,15.65929889,-20.67896987,-13.83573332,-24.52410715,3.694127691,28.17271413,4.464178277,0.625704823,-4.787993072,24.24698958,-22.85778856,24.52410715,-3.694127691,-28.17271413,-1.464178277,NA,4.305872309,-10.67896987,-20.65929889,21.4568241,1.016577497,13.74818892,20.813262,21.4568241,-15.98894834,NA,13.69412769,NA,20.65929889
-32.47596711,15.831857,-32.47596711,-25.34298169,-4.785825082,-4.334169145,34.3981287,1.967597252,27.97289255,-0.415234778,13.23594994,-30.0438618,4.785825082,4.334169145,-34.3981287,1.032402748,NA,12.33416915,-22.47596711,-20.831857,12.01922631,0.62832175,2.423071574,20.5026574,12.01922631,-16.2477855,NA,5.665830855,NA,20.831857
-35.36429273,23.43207072,-35.36429273,-12.79496501,-15.56402505,-0.707821946,45.74853949,7.766960167,25.65919183,4.43529063,16.62787841,-10.07862047,15.56402505,0.707821946,-45.74853949,-4.766960167,NA,8.707821946,-25.36429273,-28.43207072,9.708565816,-16.47215912,-0.349721021,6.822272704,9.708565816,-27.64810608,NA,9.292178054,NA,28.43207072
-3.507621137,20.24221616,-3.507621137,-14.36589299,-33.94330304,-1.490413572,40.17164354,12.58918109,37.58112685,-2.123532087,27.10857408,-21.40405798,33.94330304,1.490413572,-40.17164354,-9.58918109,NA,9.490413572,6.492378863,-25.24221616,35.19390309,-9.29498636,30.23268371,12.56401091,35.19390309,-22.86332424,NA,8.509586428,-13.92074767,25.24221616
7.025457809,14.11022771,7.025457809,-17.51390622,-31.35558019,-1.307958943,38.52706962,-3.07296383,24.15527223,-12.97457182,9.680750497,-18.98572971,31.35558019,1.307958943,-38.52706962,6.07296383,NA,9.307958943,17.02545781,-19.11022771,43.62036625,4.501987653,40.3444395,23.60159012,43.62036625,-13.66534157,NA,8.692041057,-26.47235169,19.11022771
-5.358537262,18.15503661,-5.358537262,-29.72063281,-10.66717416,0.602450646,30.88317432,-3.044428883,24.807613,-2.168353316,26.67237148,-18.63065366,10.66717416,-0.602450646,-30.88317432,6.044428883,NA,7.397549354,4.641462738,-23.15503661,33.71317019,-4.598832373,28.45580423,16.3209341,33.71317019,-19.73255492,NA,10.60245065,-11.13003603,23.15503661
-31.55308717,17.38491988,-31.55308717,-28.57700129,-21.00137587,5.227589929,29.29752304,4.27690363,19.18684281,4.022914263,2.011403847,-21.93738595,21.00137587,-5.227589929,-29.29752304,-1.27690363,NA,2.772410071,-21.55308717,-22.38491988,12.75753026,-2.86606973,3.309036317,17.70714422,12.75753026,-18.57737982,NA,15.22758993,NA,22.38491988
-39.61772327,20.39287624,-39.61772327,-22.04731999,-23.68291229,-13.06629562,43.5297026,-7.413318183,25.82146193,1.253622372,2.70450666,-20.31006507,23.68291229,13.06629562,-43.5297026,10.41331818,NA,21.06629562,-29.61772327,-25.39287624,6.305821384,-9.63397154,-4.433014339,12.29282277,6.305821384,-23.08931436,NA,-3.06629562,NA,25.39287624
-34.4165205,17.93393675,-34.4165205,-9.303223569,-15.44515352,-8.167591846,45.03684147,8.018825211,26.59352295,4.01303226,-0.464343039,-23.14358218,15.44515352,8.167591846,-45.03684147,-5.018825211,NA,16.16759185,-24.4165205,-22.93393675,10.4667836,-4.101357688,0.56014032,16.71891385,10.4667836,-19.40090513,NA,1.832408154,NA,22.93393675
-24.51597634,21.93435444,-24.51597634,-13.89219105,-2.337186444,0.004294825,37.72095184,6.563938265,27.33544399,0.04344718,7.655530686,-30.82373348,2.337186444,-0.004294825,-37.72095184,-3.563938265,NA,7.995705175,-14.51597634,-26.93435444,18.38721893,-13.10229749,10.06466271,9.518162008,18.38721893,-25.40153166,NA,10.00429483,NA,26.93435444
-18.28063556,18.74477677,-18.28063556,-16.92811332,-24.35367289,-3.683841289,40.46433417,-9.108584515,27.18349818,2.660331798,24.63400724,-25.90785145,24.35367289,3.683841289,-40.46433417,12.10858452,NA,11.68384129,-8.28063556,-23.74477677,23.37549155,-5.925747733,16.05058986,15.25940181,23.37549155,-20.61716516,NA,6.316158711,NA,23.74477677
3.650965148,26.3826867,3.650965148,-7.760050602,-12.56278058,-8.921679042,29.20021534,3.672852219,15.06715834,-12.45106079,31.91833253,-25.11727321,12.56278058,8.921679042,-29.20021534,-0.672852219,NA,16.92167904,13.65096515,-31.3826867,40.92077212,-23.11104508,37.10492654,1.51116394,40.92077212,-32.07403005,NA,1.078320958,-22.84733572,31.3826867
-41.27394218,19.38803307,-41.27394218,-16.35407452,-24.14958105,-13.56659257,43.95792079,8.277767588,3.026604367,-6.08802841,30.46094526,-24.18256983,24.14958105,13.56659257,-43.95792079,-5.277767588,NA,21.56659257,-31.27394218,-24.38803307,4.980846256,-7.373074407,-6.022984493,14.10154047,4.980846256,-21.58204961,NA,-3.56659257,NA,24.38803307
28.64658321,22.22906651,28.64658321,-14.06028047,-28.34818052,-5.131645944,46.29991205,4.322394935,25.8812153,-6.746476751,2.656582685,-22.89275861,28.34818052,5.131645944,-46.29991205,-1.322394935,NA,13.13164594,38.64658321,-27.22906651,60.91726657,-13.76539965,61.10071988,8.987680282,60.91726657,-25.84359977,NA,4.868354056,-45.72293078,27.22906651
-36.67757565,20.09656138,-36.67757565,-13.93767615,8.001477879,-7.000179098,29.55036023,1.754832979,19.70634752,0.552407462,37.44980124,-22.68727958,-8.001477879,7.000179098,-29.55036023,1.245167021,-6.431358167,15.0001791,-26.67757565,-25.09656138,8.65793948,-8.967263105,-1.610472624,12.82618952,8.65793948,-22.64484207,-8.605941711,2.999820902,NA,25.09656138
-20.77460504,21.92871477,-20.77460504,-14.28001369,-22.34468996,-7.770099741,45.81197251,-1.990276946,-2.244267386,-4.338428144,2.110287908,-29.78827863,22.34468996,7.770099741,-45.81197251,4.990276946,NA,15.77009974,-10.77460504,-26.92871477,21.38031597,-13.08960823,13.65637916,9.528313414,21.38031597,-25.39307216,NA,2.229900259,NA,26.92871477
-8.063700551,16.59455032,-8.063700551,-15.47651391,-23.67791781,-3.126545465,38.43108443,7.949267586,27.5815296,-12.28402331,36.5778673,-26.15208343,23.67791781,3.126545465,-38.43108443,-4.949267586,NA,11.12654547,1.936299449,-21.59455032,31.54903956,-1.08773822,25.85884747,19.12980942,31.54903956,-17.39182548,NA,6.873454535,-6.214053756,21.59455032
-38.70079709,21.44047897,-38.70079709,-15.5482881,-4.990368965,-1.578242914,36.33317649,2.826277991,15.2541316,-9.37488954,25.02156165,-25.78828851,4.990368965,1.578242914,-36.33317649,0.173722009,NA,9.578242914,-28.70079709,-26.44047897,7.039362328,-11.99107768,-3.552765206,10.40713785,7.039362328,-24.66071846,NA,8.421757086,NA,26.44047897
-1.060896723,21.44415692,-1.060896723,-17.09813131,-0.406119014,0.564947177,36.54753772,7.869280981,26.32575246,3.214770125,19.19660126,-25.95547664,0.406119014,-0.564947177,-36.54753772,-4.869280981,NA,7.435052823,8.939103277,-26.44415692,37.15128262,-11.99935307,32.58153915,10.40051754,37.15128262,-24.66623538,NA,10.56494718,-17.22883696,26.44415692
-10.69942932,17.12026012,-10.69942932,-13.59554273,7.510202437,-0.057774853,33.4167834,-5.266085793,25.91014417,2.321848474,4.643742378,-17.83340666,-7.510202437,0.057774853,-33.4167834,8.266085793,-7.199408697,8.057774853,-0.69942932,-22.12026012,29.44045654,-2.27058527,23.32854785,18.18353178,29.44045654,-18.18039018,-9.910539707,9.942225147,NA,22.12026012
-40.58078728,21.42459354,-40.58078728,-15.97669506,-0.070655565,4.618600711,42.72195198,5.15652995,16.53049911,2.325158151,27.79513769,-16.40796042,0.070655565,-4.618600711,-42.72195198,-2.15652995,NA,3.381399289,-30.58078728,-26.42459354,5.535370176,-11.95533547,-5.357555789,10.43573163,5.535370176,-24.63689031,NA,14.61860071,NA,26.42459354
-19.79064518,19.85899244,-19.79064518,-13.86862581,3.823083265,2.513491054,40.30036511,4.266764865,-1.998461004,-6.976418886,11.91101811,-25.29680866,-3.823083265,-2.513491054,-40.30036511,-1.266764865,-13.65139436,5.486508946,-9.79064518,-24.85899244,22.16748386,-8.43273299,14.60098063,13.25381361,22.16748386,-22.28848866,-20.38156066,12.51349105,NA,24.85899244
-40.54708463,10.81403357,-40.54708463,-19.83444205,4.8807943,3.990853881,39.19408257,8.986320089,36.8378713,1.697977436,25.88263359,-23.25402716,-4.8807943,-3.990853881,-39.19408257,-5.986320089,-11.64449432,4.009146119,-30.54708463,-15.81403357,5.562332296,11.91842447,-5.325201245,29.53473957,5.562332296,-8.721050355,-17.22693177,13.99085388,NA,15.81403357
-29.59569284,17.56712765,-29.59569284,-15.47159075,-9.854649986,0.740468081,45.684778,0.597525966,24.33834315,-9.078899208,19.97904476,-24.58769884,9.854649986,-0.740468081,-45.684778,2.402474034,NA,7.259531919,-19.59569284,-22.56712765,14.32344573,-3.276037213,5.188134874,17.37917023,14.32344573,-18.85069148,NA,10.74046808,NA,22.56712765
-19.1239218,27.34431775,-19.1239218,-13.32983592,-5.964160161,-0.480300911,44.30056198,-4.581632173,37.37840145,-2.02899978,-6.253093636,-23.57971818,5.964160161,0.480300911,-44.30056198,7.581632173,NA,8.480300911,-9.1239218,-32.34431775,22.70086256,-25.27471494,15.24103507,-0.21977195,22.70086256,-33.51647663,NA,9.519699089,NA,32.34431775
-9.237207233,17.54730262,-9.237207233,-12.58379552,-0.180006149,-9.817820385,40.68749159,8.700426308,-1.67625734,4.877600853,27.14163512,-27.16278159,0.180006149,9.817820385,-40.68749159,-5.700426308,NA,17.81782039,0.762792767,-22.54730262,30.61023421,-3.231430895,24.73228106,17.41485528,30.61023421,-18.82095393,NA,0.182179615,-3.339368674,22.54730262
-11.2718499,17.83322562,-11.2718499,-21.68798179,-15.18822574,-2.176311488,31.66551685,7.490836649,27.7350853,-2.314510904,-2.863296081,-24.77114635,15.18822574,2.176311488,-31.66551685,-4.490836649,NA,10.17631149,-1.2718499,-22.83322562,28.98252008,-3.874757645,22.7790241,16.90019388,28.98252008,-19.24983843,NA,7.823688512,NA,22.83322562
-30.96714374,20.04134796,-30.96714374,-12.56843958,-20.50355006,-2.41322385,36.72453674,-2.376023991,36.02458959,-0.742354895,18.08963179,-20.94248689,20.50355006,2.41322385,-36.72453674,5.376023991,NA,10.41322385,-20.96714374,-25.04134796,13.22628501,-8.84303291,3.87154201,12.92557367,13.22628501,-22.56202194,NA,7.58677615,NA,25.04134796
-21.00078667,11.38736871,-21.00078667,-12.90596104,8.679119503,-5.762468498,46.51034536,-2.003877733,-22.04471172,0.092927034,24.71022688,-17.85691134,-8.679119503,5.762468498,-46.51034536,5.003877733,-5.397244995,13.7624685,-11.00078667,-16.38736871,21.19937066,10.6284204,13.4392448,28.50273632,21.19937066,-9.581053065,-6.832354982,4.237531502,NA,16.38736871
-8.539307225,19.03751367,-8.539307225,-12.61258127,-20.76402025,-10.93109273,38.04636099,-1.676862407,19.32280063,2.25038731,4.175594036,-25.73085521,20.76402025,10.93109273,-38.04636099,4.676862407,NA,18.93109273,1.460692775,-24.03751367,31.16855422,-6.584405758,25.40226506,14.73247539,31.16855422,-21.05627051,NA,-0.93109273,-5.149510074,24.03751367
-30.28018585,18.51216996,-30.28018585,-14.91507178,6.40144026,-17.25011851,46.99501207,0.03030961,29.54450816,-4.374011301,9.773748294,-27.06542326,-6.40144026,17.25011851,-46.99501207,2.96969039,-8.997599657,25.25011851,-20.28018585,-23.51216996,13.77585132,-5.40238241,4.531021584,15.67809407,13.77585132,-20.26825494,-12.92035117,-7.25011851,NA,23.51216996
13.54704294,17.9012598,13.54704294,-14.66267932,-23.88203707,1.388811379,44.16318695,7.774402309,28.30165715,-3.141837058,19.44730792,-18.36904369,23.88203707,-1.388811379,-44.16318695,-4.774402309,NA,6.611188621,23.54704294,-22.9012598,48.83763435,-4.02783455,46.60516122,16.77773236,48.83763435,-19.3518897,NA,11.38881138,-32.86126229,22.9012598
-9.003219469,19.33505764,-9.003219469,-4.899586669,-18.69993642,-4.986019471,38.44293813,-1.619082398,31.0901909,-3.869387138,28.42455575,-19.37612927,18.69993642,4.986019471,-38.44293813,4.619082398,NA,12.98601947,0.996780531,-24.33505764,30.79742442,-7.25387969,24.95690931,14.19689625,30.79742442,-21.50258646,NA,5.013980529,-3.991410136,24.33505764
-10.71710685,21.0892427,-10.71710685,-18.34869669,-33.97553607,-10.17554124,35.42656727,1.221941774,27.18074701,-9.074273176,6.063960788,-25.61458936,33.97553607,10.17554124,-35.42656727,1.778058226,NA,18.17554124,-0.71710685,-26.0892427,29.42631452,-11.20079608,23.31157742,11.03936314,29.42631452,-24.13386405,NA,-0.17554124,NA,26.0892427
-33.44720166,21.87708677,-33.44720166,-26.25744832,-3.062780127,-12.37344362,29.64014304,11.62313243,9.292019578,-6.364115474,0.9363196,-25.69296625,3.062780127,12.37344362,-29.64014304,-8.623132434,NA,20.37344362,-23.44720166,-26.87708677,11.24223867,-12.97344523,1.490686406,9.621243814,11.24223867,-25.31563016,NA,-2.37344362,NA,26.87708677
14.9584118,14.40733817,14.9584118,-28.94299448,9.542572054,0.088595509,37.36625355,11.21858744,25.41146046,1.148301582,36.42795465,-24.91830297,-9.542572054,-0.088595509,-37.36625355,-8.218587439,-4.117765652,7.911404491,24.9584118,-19.40733817,49.96672944,3.833489118,47.96007533,23.06679129,49.96672944,-14.11100726,-4.611982862,10.08859551,-34.16158051,19.40733817
-30.00812464,21.76141326,-30.00812464,-19.50985256,-23.72399672,-4.204677243,41.1788985,17.88474754,4.556414656,-0.040538334,6.837707247,-19.24108953,23.72399672,4.204677243,-41.1788985,-14.88474754,NA,12.20467724,-20.00812464,-26.76141326,13.99350029,-12.71317984,4.792200346,9.829456132,13.99350029,-25.14211989,NA,5.795322757,NA,26.76141326
-4.812350483,20.58967417,-4.812350483,-19.62593476,-31.67951902,-12.69082296,46.33670503,10.47407509,26.55647556,-6.902370012,2.84763177,-16.66699467,31.67951902,12.69082296,-46.33670503,-7.474075088,NA,20.69082296,5.187649517,-25.58967417,34.15011961,-10.07676688,28.98014354,11.93858649,34.15011961,-23.38451126,NA,-2.69082296,-11.98690535,25.58967417
-12.59025148,14.87031867,-12.59025148,-17.63534383,-24.6149008,-11.9301026,38.58676404,-1.489890532,13.9655492,-1.953365377,-5.468620118,-27.16686663,24.6149008,11.9301026,-38.58676404,4.489890532,NA,19.9301026,-2.59025148,-19.87031867,27.92779882,2.791782993,21.51335858,22.23342639,27.92779882,-14.80547801,NA,-1.9301026,NA,19.87031867
